Year,Species,Beach Name,Unique ID,Nest Date,Nest Day,Nest Week,Lat,Long,Initial Treatment,Final Treatment,Predated,Any Predation Pre-Hatch,Any Predation Post-Hatch But Pre-Inventory,Multiple Predators,Mammalian Predator,Predator ID,Ghost Crab Less Than 10 Eggs,Complete Predation,Roots,Eggs Scattered By Another Turtle,Poached,Accretion,Washed Over,Inundated,Complete Wash Out,Partial Wash Out,Wash Out Post-Hatch But Pre-Inventory,Wash Out Comments,Emerge Date,Emerge Day,Emerge Week,Incubation Duration,Inventoried,Inventoried Comments,Date Inventoried,Dead in Nest,Live in Nest,Empty Shells,Pipped Dead,Pipped Live,Whole,Damaged,Clutch Size,Hatching Success,Emergence Success,Emergence Rate,Binom Hatch Success,Binom Hatch Fail,Binom Emerge Success,Binom Emerge Fail,Additional Notes,Start,End,Duration,Buoy,Tide,Elevation,MHWtoDuneToe_Radians,MHWtoDuneToe_Degrees,MHWtoNest_Radians,MHWtoNest_Degrees,MSLtoNest_Radians,MSLtoNest_Degrees,Wave Exposure Proportion (Gen Eq),Wave Exposure Proportion (Dis Eq),MSL Elevation
2016,Cc,Cape San Blas AFB,CSAF_2016_052,6/24/2016,176,26,29.66517,-85.3482,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/24/2016,9/6/2016,74,Pensacola,Pensacola,0.499,0.0024,0.14,0.0094,0.54,0.0124,0.71,0.9084699,0.9515027,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_053,6/4/2016,156,23,29.665,-85.34809,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/22/2016,0,0,0,0,0,89,0,89,0,0,0,0,89,0,89,,6/4/2016,8/22/2016,79,Pensacola,Pensacola,0.375,0.0024,0.14,0.0279,1.6,0.0307,1.76,0.9959016,0.9979508,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_054,6/4/2016,156,23,29.66498,-85.34808,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/4/2016,8/17/2016,74,Pensacola,Pensacola,0.312,0.0024,0.14,0.0272,1.56,0.0332,1.9,0.9959016,0.9979508,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_055,6/26/2016,178,27,29.665486,-85.348066,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/26/2016,9/8/2016,74,Pensacola,Pensacola,0.693,0.0024,0.14,0.0106,0.61,0.0131,0.75,0.4624317,0.6318306,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_056,5/31/2016,152,23,29.66533,-85.34799,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/19/2016,0,0,0,0,0,86,0,86,0,0,0,0,86,0,86,,5/31/2016,8/19/2016,80,Pensacola,Pensacola,0.744,0.002,0.11,0.0177,1.01,0.0192,1.1,0.2684426,0.4105191,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_057,7/3/2016,185,28,29.66513,-85.34793,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/3/2016,9/15/2016,74,Pensacola,Pensacola,0.344,0.0027,0.15,0.0214,1.23,0.042,2.41,0.9965847,0.9979508,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_058,7/17/2016,199,30,29.665371,-85.347898,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/17/2016,9/29/2016,74,Pensacola,Pensacola,0.899,0.0016,0.09,0.0242,1.38,0.0316,1.81,0.136612,0.2178962,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_059,7/11/2016,193,29,29.665338,-85.347785,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/11/2016,9/23/2016,74,Pensacola,Pensacola,0.657,0.0026,0.15,0.0285,1.63,0.0365,2.09,0.6331967,0.7561475,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_060,6/13/2016,165,25,29.66559,-85.34774,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/14/2016,227,34,62,Yes,,8/30/2016,5,0,75,15,0,3,0,93,0.806,0.753,0.933,75,18,70,23,,6/13/2016,8/14/2016,62,Pensacola,Pensacola,0.458,0.001,0.06,0.0079,0.45,0.0064,0.36,0.9678962,0.9849727,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_061,6/21/2016,173,26,29.66564,-85.34768,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/21/2016,9/3/2016,74,Pensacola,Pensacola,0.365,0.0009,0.05,0.0119,0.68,0.0022,0.13,0.9959016,0.9986339,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_062,5/27/2016,148,22,29.6652,-85.34765,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,5/27/2016,8/9/2016,74,Pensacola,Pensacola,-0.172,0.0031,0.18,0.0687,3.94,0.0553,3.17,1,1,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_063,6/11/2016,163,24,29.666,-85.3476,B,B,No,No,No,NA,NA,NA,NA,NA,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,Couldn't locate,8/28/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,6/11/2016,8/28/2016,78,Pensacola,Pensacola,0.539,0.0027,0.16,0.0011,0.06,0.0025,0.14,0.8893443,0.9392077,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_064,8/5/2016,218,32,29.666905,-85.347582,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,10/24/2016,0,0,0,0,0,116,0,116,0,0,0,0,116,0,116,,8/5/2016,10/24/2016,80,Pensacola,Pensacola,1.169,0.0081,0.47,0.0127,0.73,0.0084,0.48,0.0478142,0.0628415,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_065,6/11/2016,163,24,29.66662,-85.34757,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/30/2016,0,0,15,2,0,44,3,64,0.234,0.234,1,15,49,15,49,,6/11/2016,8/30/2016,80,Pensacola,Pensacola,0.932,0.0064,0.37,0.0093,0.53,0.0082,0.47,0.1448087,0.2008197,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_066,6/17/2016,169,25,29.66633,-85.34753,B,B,No,No,No,NA,NA,NA,NA,No,Yes,No,No,No,No,No,No,No,NA,NA,8/8/2016,221,33,52,Yes,,8/11/2016,0,0,80,0,0,22,2,104,0.769,0.769,1,80,24,80,24,,6/17/2016,8/8/2016,52,Pensacola,Pensacola,1.119,0.0051,0.29,0.0146,0.84,0.012,0.69,0.0416667,0.0642077,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_067,7/9/2016,191,28,29.666038,-85.347513,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/9/2016,9/21/2016,74,Pensacola,Pensacola,0.494,0.0018,0.1,0.0001,0,0.0035,0.2,0.8879781,0.9392077,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_068,6/26/2016,178,27,29.667555,-85.347171,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/9/2016,0,0,0,0,0,125,0,125,0,0,0,0,125,0,125,,6/26/2016,9/9/2016,75,Pensacola,Pensacola,1.174,0.0082,0.47,0.0082,0.47,0.0078,0.45,0.0519126,0.0655738,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_069,8/15/2016,228,34,29.666936,-85.347165,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,8/15/2016,10/28/2016,74,Pensacola,Pensacola,0.775,0.0063,0.36,0.0087,0.5,0.0071,0.41,0.3729508,0.4467213,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_070,7/21/2016,203,30,29.667359,-85.34688,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/21/2016,10/3/2016,74,Pensacola,Pensacola,0.918,0.0081,0.47,0.0087,0.5,0.0081,0.46,0.1311475,0.1646175,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_071,6/29/2016,181,27,29.667864,-85.346869,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/13/2016,0,0,0,0,0,87,0,87,0,0,0,0,87,0,87,,6/29/2016,9/13/2016,76,Pensacola,Pensacola,1.354,0.0106,0.61,0.0109,0.63,0.0104,0.6,0.0300546,0.0375683,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_072,7/15/2016,197,29,29.667403,-85.346834,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/15/2016,9/27/2016,74,Pensacola,Pensacola,0.887,0.0083,0.47,0.0083,0.47,0.008,0.46,0.1939891,0.2370219,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_074,7/7/2016,189,28,29.668682,-85.346527,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/26/2016,0,0,0,0,0,92,0,92,0,0,0,0,92,0,92,,7/7/2016,9/26/2016,81,Pensacola,Pensacola,1.136,0.0125,0.72,0.0067,0.39,0.007,0.4,0.0737705,0.0771858,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_075,7/18/2016,200,30,29.667897,-85.346504,F,F,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,10/5/2016,0,0,0,0,0,108,0,108,0,0,0,0,108,0,108,,7/18/2016,10/5/2016,79,Pensacola,Pensacola,0.991,0.0114,0.65,0.01,0.58,0.0108,0.62,0.1420765,0.1612022,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_076,7/15/2016,197,29,29.668611,-85.346496,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,10/4/2016,0,0,0,0,0,113,0,113,0,0,0,0,113,0,113,,7/15/2016,10/4/2016,81,Pensacola,Pensacola,1.24,0.0129,0.74,0.0077,0.44,0.0081,0.47,0.0478142,0.0505464,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_077,7/11/2016,193,29,29.668411,-85.346158,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/29/2016,0,0,0,0,0,65,0,65,0,0,0,0,65,0,65,,7/11/2016,9/29/2016,80,Pensacola,Pensacola,1.814,0.0124,0.71,0.0181,1.04,0.0172,0.99,0.0150273,0.0143443,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_078,8/5/2016,218,32,29.668777,-85.345674,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,8/5/2016,10/18/2016,74,Pensacola,Pensacola,1.211,0.0136,0.78,0.0133,0.76,0.0121,0.69,0.0560109,0.0655738,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_079,7/25/2016,207,31,29.669269,-85.34531,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,10/14/2016,0,0,0,0,0,120,0,120,0,0,0,0,120,0,120,,7/25/2016,10/14/2016,81,Pensacola,Pensacola,1.744,0.0143,0.82,0.0207,1.19,0.017,0.97,0.0204918,0.0218579,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_080,7/27/2016,209,31,29.669773,-85.345165,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,10/14/2016,0,0,0,0,0,73,0,73,0,0,0,0,73,0,73,,7/27/2016,10/14/2016,79,Pensacola,Pensacola,1.676,0.0172,0.98,0.0145,0.83,0.013,0.74,0.0204918,0.0204918,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_081,7/29/2016,211,31,29.669535,-85.345028,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,10/18/2016,0,0,0,0,0,85,0,85,0,0,0,0,85,0,85,,7/29/2016,10/18/2016,81,Pensacola,Pensacola,2.096,0.0164,0.94,0.0259,1.48,0.0216,1.24,0.0122951,0.0122951,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_082,5/26/2016,147,22,29.6697,-85.34461,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/14/2016,0,0,0,0,0,74,0,74,0,0,0,0,74,0,74,,5/26/2016,8/14/2016,80,Pensacola,Pensacola,1.374,0.0221,1.27,0.0202,1.16,0.018,1.03,0.0409836,0.0382514,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_083,5/23/2016,144,22,29.67004,-85.34442,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,5/23/2016,8/5/2016,74,Pensacola,Pensacola,1.74,0.0209,1.2,0.0207,1.19,0.0207,1.19,0.0204918,0.0191257,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_084,6/13/2016,165,25,29.67044,-85.344413,B,B,No,No,No,NA,NA,NA,NA,NA,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,Couldn't locate,8/31/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,6/13/2016,8/31/2016,79,Pensacola,Pensacola,1.906,0.0225,1.29,0.016,0.92,0.0164,0.94,0.0136612,0.0122951,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_085,7/14/2016,196,29,29.670306,-85.344184,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,Yes,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/14/2016,9/26/2016,74,Pensacola,Pensacola,2.099,0.0222,1.27,0.0238,1.36,0.024,1.38,0.0122951,0.0122951,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_086,6/20/2016,172,26,29.67047,-85.34395,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/20/2016,9/2/2016,74,Pensacola,Pensacola,1.843,0.0243,1.39,0.0213,1.22,0.0215,1.23,0.0177596,0.0177596,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_087,6/2/2016,154,23,29.67059,-85.3439,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,No,No,No,No,Yes,No,No,No,NA,NA,7/31/2016,213,32,59,Yes,,8/12/2016,0,0,20,0,0,62,2,84,0.238,0.238,1,20,64,20,64,,6/2/2016,7/31/2016,59,Pensacola,Pensacola,2.028,0.0213,1.22,0.0225,1.29,0.0226,1.3,0.0122951,0.010929,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_088,7/8/2016,190,28,29.67056,-85.34386,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/29/2016,0,0,0,0,0,135,0,135,0,0,0,0,135,0,135,,7/8/2016,9/29/2016,83,Pensacola,Pensacola,1.758,0.0212,1.21,0.0205,1.17,0.0206,1.18,0.0191257,0.0191257,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_089,7/13/2016,195,29,29.670563,-85.343829,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/30/2016,0,0,0,0,0,95,0,95,0,0,0,0,95,0,95,,7/13/2016,9/30/2016,79,Pensacola,Pensacola,1.695,0.0213,1.22,0.0203,1.16,0.0204,1.17,0.0204918,0.0204918,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_090,7/13/2016,195,29,29.670827,-85.343416,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/13/2016,9/25/2016,74,Pensacola,Pensacola,1.78,0.0245,1.4,0.0233,1.34,0.0242,1.39,0.0177596,0.0163934,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_091,6/19/2016,171,26,29.67101,-85.34328,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/19/2016,9/1/2016,74,Pensacola,Pensacola,1.997,0.0239,1.37,0.0239,1.37,0.0255,1.46,0.0177596,0.0150273,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_092,6/19/2016,171,26,29.67099,-85.34327,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/31/2016,0,0,105,0,0,3,0,108,0.972,0.972,1,105,3,105,3,,6/19/2016,8/31/2016,73,Pensacola,Pensacola,1.837,0.0238,1.37,0.0224,1.28,0.024,1.37,0.0177596,0.0150273,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_093,6/28/2016,180,27,29.671498,-85.342494,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/27/2016,240,35,60,Yes,,9/13/2016,1,0,60,3,0,55,0,118,0.508,0.5,0.983,60,58,59,59,,6/28/2016,8/27/2016,60,Pensacola,Pensacola,1.863,0.0261,1.49,0.0267,1.53,0.0267,1.53,0.0177596,0.0150273,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_094,7/29/2016,211,31,29.67167,-85.342379,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,9/27/2016,271,40,60,Yes,,10/18/2016,1,0,72,0,0,4,0,76,0.947,0.934,0.986,72,4,71,5,,7/29/2016,9/27/2016,60,Pensacola,Pensacola,2.095,0.0272,1.56,0.0278,1.59,0.0273,1.56,0.0136612,0.0122951,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_095,8/15/2016,228,34,29.671575,-85.342204,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,10/24/2016,0,0,0,0,0,92,0,92,0,0,0,0,92,0,92,,8/15/2016,10/24/2016,70,Pensacola,Pensacola,1.449,0.0271,1.55,0.0253,1.45,0.0254,1.46,0.0368852,0.0300546,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_096,7/16/2016,198,29,29.672177,-85.341443,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,10/5/2016,1,0,3,1,0,108,0,112,0.027,0.018,0.667,3,109,2,110,,7/16/2016,10/5/2016,81,Pensacola,Pensacola,1.65,0.0305,1.75,0.0257,1.47,0.0261,1.5,0.0218579,0.0204918,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_097,6/26/2016,178,27,29.672268,-85.341327,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/23/2016,236,35,58,Yes,,9/9/2016,0,0,4,3,0,112,0,119,0.034,0.034,1,4,115,4,115,,6/26/2016,8/23/2016,58,Pensacola,Pensacola,1.654,0.0258,1.48,0.0245,1.4,0.0248,1.42,0.023224,0.0218579,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_098,7/10/2016,192,29,29.672315,-85.341194,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/29/2016,36,0,63,20,0,22,0,105,0.6,0.257,0.429,63,42,27,78,,7/10/2016,9/29/2016,81,Pensacola,Pensacola,1.53,0.0277,1.59,0.0245,1.4,0.025,1.43,0.0300546,0.023224,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_099,6/19/2016,171,26,29.67269,-85.34064,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/14/2016,227,34,56,Yes,,8/17/2016,0,0,62,1,0,2,0,65,0.954,0.954,1,62,3,62,3,,6/19/2016,8/14/2016,56,Pensacola,Pensacola,1.64,0.0241,1.38,0.0256,1.47,0.0266,1.53,0.0218579,0.0204918,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_100,NA,NA,NA,29.672745,-85.340633,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/25/2016,238,35,NA,Yes,"Mammalian Predation, missed nest",8/28/2016,0,2,84,7,0,21,0,112,0.75,0.732,0.976,84,28,82,30,"Missed nest, found due to predation",NA,NA,NA,Pensacola,Pensacola,1.799,0.0234,1.34,0.0266,1.52,0.0272,1.56,0.0177596,0.0163934,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_101,7/21/2016,203,30,29.672709,-85.340627,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,10/10/2016,0,0,0,0,0,90,0,90,0,0,0,0,90,0,90,,7/21/2016,10/10/2016,81,Pensacola,Pensacola,1.663,0.0236,1.35,0.0256,1.47,0.0265,1.52,0.0259563,0.0218579,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_102,7/24/2016,206,31,29.672752,-85.34028,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,10/12/2016,0,0,81,0,0,4,0,85,0.953,0.953,1,81,4,81,4,,7/24/2016,10/12/2016,80,Pensacola,Pensacola,1.111,0.0246,1.41,0.0214,1.22,0.0233,1.34,0.1079235,0.0901639,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_103,7/1/2016,183,27,29.673045,-85.340011,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/31/2016,244,36,61,Yes,,8/31/2016,0,0,42,0,0,62,0,104,0.404,0.404,1,42,62,42,62,,7/1/2016,8/31/2016,61,Pensacola,Pensacola,1.388,0.0257,1.47,0.023,1.32,0.0237,1.36,0.0409836,0.034153,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_104,7/1/2016,183,27,29.673107,-85.339894,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/26/2016,239,35,56,Yes,,8/29/2016,2,0,64,0,0,21,0,85,0.753,0.729,0.969,64,21,62,23,,7/1/2016,8/26/2016,56,Pensacola,Pensacola,1.323,0.0252,1.44,0.0224,1.29,0.0226,1.3,0.0464481,0.0409836,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_105,7/8/2016,190,28,29.6733,-85.33953,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/26/2016,121,0,121,0,0,4,0,125,0.968,0,0,121,4,0,125,,7/8/2016,9/26/2016,80,Pensacola,Pensacola,1.378,0.0264,1.51,0.0274,1.57,0.0258,1.48,0.0423497,0.0355191,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_106,5/28/2016,149,22,29.67341,-85.33888,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/16/2016,0,0,0,0,0,137,0,137,0,0,0,0,137,0,137,,5/28/2016,8/16/2016,80,Pensacola,Pensacola,0.688,0.0286,1.64,0.0263,1.51,0.0209,1.2,0.739071,0.6980875,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_107,7/20/2016,202,30,29.673761,-85.338623,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,10/7/2016,0,0,0,0,0,140,0,140,0,0,0,0,140,0,140,,7/20/2016,10/7/2016,79,Pensacola,Pensacola,1.218,0.0309,1.77,0.0295,1.69,0.025,1.43,0.0669399,0.0560109,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_108,6/29/2016,181,27,29.674029,-85.338288,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/28/2016,241,36,60,Yes,,8/31/2016,0,0,81,0,0,10,0,91,0.89,0.89,1,81,10,81,10,,6/29/2016,8/28/2016,60,Pensacola,Pensacola,1.243,0.0296,1.7,0.0245,1.4,0.0212,1.21,0.0710383,0.057377,0.090
2016,Cc,Cape San Blas AFB,CSAF_2016_109,7/25/2016,207,31,29.674019,-85.338261,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/25/2016,10/7/2016,74,Pensacola,Pensacola,1.225,0.0295,1.69,0.0255,1.46,0.0221,1.27,0.0751366,0.0614754,0.090
